timestamp,member_name,city,country,temperature,humidity,wind_speed,weather_main,weather_description,2025-07-23 21:04,28,Atlanta,City,Description,Temperature (F),Timestamp,cloudiness,datetime,description,dt,feels_like,few clouds,humidity_pct,id,name,pressure,speed,sunrise,sunset,temp,temp_f,timezone,units,visibility,wind_direction,wind_speed_mph
2025-07-08 23:16:46,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:46,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:48,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:48,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:50,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:50,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:52,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:52,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:54,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:54,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:56,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:56,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:58,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:58,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:00,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:00,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:02,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:02,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:04,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:04,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:06,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:06,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:08,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:08,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:10,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:10,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:12,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:12,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:14,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:14,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:16,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:16,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:18,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:18,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:20,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:20,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:22,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:22,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:24,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:24,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:26,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:26,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:28,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:28,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:30,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:30,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:32,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:32,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:34,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:34,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:36,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:36,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:38,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:38,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:40,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:40,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:42,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:42,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:44,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:44,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:46,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:46,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:48,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:48,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:50,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:50,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:52,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:52,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:54,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:54,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:56,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:56,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:17:58,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:17:58,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:00,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:00,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:02,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:02,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:04,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:04,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:06,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:06,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:08,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:08,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:10,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:10,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:12,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:12,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:14,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:14,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:16,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:16,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:18,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:18,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:20,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:20,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:22,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:22,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:24,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:24,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:26,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:26,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:28,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:28,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:30,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:30,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:32,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:32,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:34,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:34,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:36,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:36,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:38,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:38,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:40,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:40,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:42,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:42,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:44,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:44,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:46,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:46,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:48,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:48,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:50,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:50,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:52,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:52,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:54,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:54,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:56,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:56,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:18:58,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:18:58,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:00,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:00,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:02,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:02,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:04,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:04,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:06,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:06,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:08,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:08,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:10,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:10,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:12,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:12,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:14,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:14,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:16,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:16,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:18,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:18,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:20,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:20,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:22,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:22,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:24,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:24,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:26,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:26,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:28,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:28,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:30,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:30,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:32,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:32,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:34,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:34,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:36,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:36,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:38,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:38,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:40,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:40,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:42,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:42,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:44,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:44,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:46,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:46,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:19:48,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:19:48,,,,,,,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-23 21:21,28,Atlanta,,,,,,,,,,scattered clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-24 19:08,29,Atlanta,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-24 19:08,28,California,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-24 19:17,27,Queens,,,,,,,,,,broken clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-24 19:18,28,Brooklyn,,,,,,,,,,broken clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-24 20:15,27,Brooklyn,,,,,,,,,,broken clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-27 22:01,27,Bronx County,,,,,,,,,,few clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-27 22:01,26,Queens,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-27 22:01,27,Staten Island,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-27 22:01,27,Manhattan,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 15:39,32,Suffolk,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 15:39,35,Nassau,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 16:39,32,Suffolk,,,,,,,,,,clear sky,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 16:53,27,State of Maine,,,,,,,,,,moderate rain,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 19:24,15,Radcha,,,,,,,,,,overcast clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 19:24,15,Babynychi,,,,,,,,,,overcast clouds,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 19:36,28,Queens,,,,,,,,,,thunderstorm,,,,,,,,,,,,,,
,Unknown,,,,,,,,2025-07-30 19:36,29,New York,,,,,,,,,,broken clouds,,,,,,,,,,,,,,
